,team,Name,b_o,pj_vO
93,TEX,Adolis Garcia,4,10.71
94,TEX,Khris Davis,5,4.41
95,TEX,David Dahl,6,5.78
96,TEX,Isiah Kiner-Falefa,7,9.24
97,TEX,Andy Ibanez,8,1.73
98,TEX,Jose Trevino,9,4.68
99,HOU,Robel Garcia,1,2.33
100,HOU,Michael Brantley,2,8.3
101,HOU,Alex Bregman,3,10.38
102,HOU,Yordan Alvarez,4,11.02
103,HOU,Yuli Gurriel,5,11.79
104,HOU,Carlos Correa,6,8.32
105,HOU,Kyle Tucker,7,9.97
106,HOU,Myles Straw,8,6.5
107,HOU,Martin Maldonado,9,3.97
108,ATL,Ehire Adrianza,1,4.17
109,ATL,Freddie Freeman,2,7.93
110,ATL,Marcell Ozuna,3,6.17
111,ATL,Ozzie Albies,4,7.68
112,ATL,Dansby Swanson,5,5.91
113,ATL,Austin Riley,6,5.86
114,ATL,William Contreras,7,7.69
115,ATL,Ender Inciarte,8,2.22
116,MIL,Kolten Wong,1,8.28
117,MIL,Lorenzo Cain,2,11.8
118,MIL,Tyrone Taylor,3,7.9
119,MIL,Avisail Garcia,4,11.06
120,MIL,Travis Shaw,5,10.83
121,MIL,Luis Urias,6,7.75
122,MIL,Manny Pina,7,7.56
123,MIL,Pablo Reyes,8,2.72
124,OAK,Ramon Laureano,1,11.93
125,OAK,Mitch Moreland,2,8.02
126,OAK,Jed Lowrie,3,9.51
127,OAK,Matt Olson,4,12.24
128,OAK,Matt Chapman,5,8.61
129,OAK,Stephen Piscotty,6,6.33
130,OAK,Seth Brown,7,7.79
131,OAK,Sean Murphy,8,8.01
132,OAK,Elvis Andrus,9,4.52
133,MIN,Luis Arraez,1,8.21
134,MIN,Josh Donaldson,2,8.86
135,MIN,Jorge Polanco,3,8.77
136,MIN,Nelson Cruz,4,11.06
137,MIN,Trevor Larnach,5,5.62
138,MIN,Willians Astudillo,6,7.1
139,MIN,Max Kepler,7,9.04
140,MIN,Andrelton Simmons,8,6.49
141,MIN,Ben Rortvedt,9,2.3
142,CIN,Tyler Naquin,1,9.31
143,CIN,Jesse Winker,2,12.85
144,CIN,Mike Moustakas,3,8.47
145,CIN,Eugenio Suarez,4,6.95
146,CIN,Tucker Barnhart,5,8.11
147,CIN,Kyle Farmer,6,4.66
148,CIN,Shogo Akiyama,7,1.04
149,CIN,Jonathan India,8,7.19
150,COL,Garrett Hampson,1,4.72
151,COL,Connor Joe,2,3.62
152,COL,Trevor Story,3,4.96
153,COL,Charlie Blackmon,4,3.38
154,COL,Josh Fuentes,5,2.51
155,COL,Yonathan Daza,6,2.37
156,COL,Elias Diaz,7,1.2
157,COL,Alan Trejo,8,1.42
158,WAS,Trea Turner,1,9.84
159,WAS,Josh Harrison,2,8.37
160,WAS,Juan Soto,3,8.33
161,WAS,Kyle Schwarber,4,6.99
162,WAS,Starlin Castro,5,7.7
163,WAS,Josh Bell,6,6.2
164,WAS,Yan Gomes,7,6.26
165,WAS,Victor Robles,8,4.84
166,ARI,Pavin Smith,1,4.69
167,ARI,Josh Rojas,2,5.18
168,ARI,Eduardo Escobar,3,5.52
169,ARI,David Peralta,4,5.45
170,ARI,Stephen Vogt,6,4.39
171,ARI,Josh VanMeter,7,1.91
172,ARI,Daulton Varsho,8,1.47
173,STL,Tommy Edman,1,5.53
174,STL,Dylan Carlson,2,5.3
175,STL,Paul Goldschmidt,3,6.37
176,STL,Nolan Arenado,4,6.41
177,STL,Yadier Molina,5,6.91
178,STL,Matt Carpenter,6,2.47
179,STL,Tyler O'Neill,7,6.8
180,STL,Harrison Bader,8,6.74
181,CLE,Cesar Hernandez,1,6.74
182,CLE,Amed Rosario,2,6.13
183,CLE,Jose Ramirez,3,8.91
184,CLE,Eddie Rosario,4,7.2
185,CLE,Franmil Reyes,5,8.89
186,CLE,Josh Naylor,6,6.64
187,CLE,Jordan Luplow,7,5.51
188,CLE,Jake Bauers,8,2.92
189,CLE,Austin Hedges,9,3.28
191,SEA,Mitch Haniger,2,7.02
192,SEA,Kyle Seager,3,5.84
193,SEA,Kyle Lewis,4,4.77
194,SEA,J.P. Crawford,5,4.14
195,SEA,Dylan Moore,6,4.54
196,SEA,Jose Marmolejos,7,3.25
197,SEA,Luis Torrens,8,3.18
198,SEA,Sam Haggerty,9,3.54
199,MIA,Miguel Rojas,1,6.19
200,MIA,Jesus Aguilar,2,6.31
201,MIA,Garrett Cooper,3,3.15
202,MIA,Adam Duvall,4,4.67
203,MIA,Brian Anderson,5,3.75
204,MIA,Isan Diaz,6,3.14
205,MIA,Chad Wallach,7,3.11
206,MIA,Magneuris Sierra,8,1.73
207,LAD,Mookie Betts,1,7.18
208,LAD,Corey Seager,2,6.4
209,LAD,Justin Turner,3,7.01
210,LAD,Max Muncy,4,6.59
211,LAD,Chris Taylor,5,7.53
212,LAD,Gavin Lux,6,4.08
213,LAD,AJ Pollock,7,4.96
214,LAD,Austin Barnes,8,2.98
0,NYY,Corey Kluber,SP,14.91
1,BAL,Dean Kremer,SP,8.62
2,CHC,Jake Arrieta,SP,16.75
3,DET,Tarik Skubal,SP,8.03
4,NYM,David Peterson,SP,14.13
5,TB,Tyler Glasnow,SP,26.51
6,LAA,Griffin Canning,SP,11.3
7,BOS,Nick Pivetta,SP,15.95
8,PHI,Vince Velasquez,SP,9.58
9,TOR,Steven Matz,SP,16.88
10,TEX,Wes Benjamin,SP,2.18
11,HOU,Zack Greinke,SP,13.46
12,ATL,Drew Smyly,SP,12.05
13,MIL,Adrian Houser,SP,14.18
14,OAK,Frankie Montas,SP,12.5
15,MIN,Matt Shoemaker,SP,7.76
16,CIN,Wade Miley,SP,19.68
17,COL,German Marquez,SP,9.47
18,WAS,Max Scherzer,SP,26.17
19,ARI,Riley Smith,SP,5.54
20,SD,Joe Musgrove,SP,22.0
21,CLE,Aaron Civale,SP,19.89
22,SEA,Chris Flexen,SP,12.96
23,MIA,Sandy Alcantara,SP,17.93
24,LAD,Clayton Kershaw,SP,20.97
