,team,Name,b_o,pj_vO
75,TOR,Lourdes Gurriel Jr.,6,8.16
76,TOR,Cavan Biggio,7,8.89
77,TOR,Danny Jansen,8,5.19
78,ATL,Ronald Acuna Jr.,1,10.07
79,ATL,Freddie Freeman,2,6.55
80,ATL,Marcell Ozuna,3,5.41
81,ATL,Ozzie Albies,4,6.95
82,ATL,Austin Riley,5,5.45
83,ATL,Dansby Swanson,6,5.26
84,ATL,William Contreras,7,5.89
85,ATL,Cristian Pache,8,2.74
86,LAD,Will Smith,5,6.54
87,STL,Tommy Edman,1,4.3
88,STL,Dylan Carlson,2,3.94
89,STL,Paul Goldschmidt,3,3.9
90,STL,Nolan Arenado,4,4.21
91,STL,Paul DeJong,5,3.55
92,STL,Yadier Molina,6,4.26
93,STL,Tyler O'Neill,7,3.9
94,STL,Harrison Bader,8,4.52
95,MIL,Kolten Wong,1,6.77
96,MIL,Lorenzo Cain,2,6.28
97,MIL,Daniel Vogelbach,3,3.37
98,MIL,Travis Shaw,4,5.93
99,MIL,Avisail Garcia,5,6.4
100,MIL,Jackie Bradley Jr.,6,4.38
101,MIL,Luis Urias,7,5.43
102,MIL,Manny Pina,8,3.89
103,MIN,Kyle Garlick,1,4.36
104,MIN,Josh Donaldson,2,6.38
105,MIN,Nelson Cruz,3,7.32
106,MIN,Mitch Garver,4,4.81
107,MIN,Jorge Polanco,5,6.48
108,MIN,Miguel Sano,6,4.33
109,MIN,Max Kepler,7,6.78
110,MIN,Andrelton Simmons,8,5.16
111,MIN,Luis Arraez,9,6.44
112,CWS,Tim Anderson,1,5.92
113,CWS,Nick Madrigal,2,3.9
114,CWS,Yoan Moncada,3,4.27
115,CWS,Jose Abreu,4,4.92
116,CWS,Yermin Mercedes,5,4.98
117,CWS,Yasmani Grandal,6,4.03
118,CWS,Andrew Vaughn,7,3.16
119,CWS,Billy Hamilton,8,1.84
120,CWS,Danny Mendick,9,3.18
121,LAA,Shohei Ohtani,1,8.85
122,LAA,Jose Iglesias,2,4.47
123,LAA,Jared Walsh,3,7.94
124,LAA,Taylor Ward,4,6.13
125,LAA,Jose Rojas,5,3.27
126,LAA,Juan Lagares,6,2.36
127,LAA,Phil Gosselin,7,3.47
128,LAA,Jon Jay,8,2.97
129,LAA,Drew Butera,9,2.36
130,HOU,Jose Altuve,1,6.34
131,HOU,Michael Brantley,2,6.16
132,HOU,Alex Bregman,3,7.0
133,HOU,Yordan Alvarez,4,7.88
134,HOU,Yuli Gurriel,5,7.31
135,HOU,Carlos Correa,6,5.54
136,HOU,Kyle Tucker,7,6.02
137,HOU,Chas McCormick,8,3.28
138,HOU,Martin Maldonado,9,2.46
139,MIA,Miguel Rojas,1,9.76
140,MIA,Jesus Aguilar,2,11.9
141,MIA,Corey Dickerson,3,7.26
142,MIA,Adam Duvall,4,8.98
143,MIA,Jon Berti,5,5.95
144,MIA,Isan Diaz,6,8.38
145,MIA,Sandy Leon,7,2.75
146,MIA,Magneuris Sierra,8,1.96
147,ARI,Pavin Smith,1,7.46
148,ARI,Josh Rojas,2,7.37
149,ARI,Asdrubal Cabrera,3,8.42
150,ARI,David Peralta,4,8.77
151,ARI,Stephen Vogt,5,6.2
152,ARI,Eduardo Escobar,6,7.88
153,ARI,Nick Ahmed,7,4.65
154,ARI,Daulton Varsho,8,2.88
155,SEA,J.P. Crawford,1,4.35
156,SEA,Mitch Haniger,2,8.42
157,SEA,Kyle Lewis,3,5.59
158,SEA,Kyle Seager,4,6.75
159,SEA,Ty France,5,5.47
160,SEA,Tom Murphy,6,3.66
161,SEA,Dylan Moore,7,4.39
162,SEA,Evan White,8,3.27
163,LAD,Mookie Betts,1,7.91
164,LAD,Corey Seager,2,7.04
165,LAD,Justin Turner,3,7.78
166,LAD,Max Muncy,4,7.77
167,LAD,Will Smith,5,6.22
168,LAD,Chris Taylor,6,8.32
169,LAD,Matt Beaty,7,3.85
170,LAD,Gavin Lux,8,3.9
0,PHI,Zack Wheeler,SP,23.01
1,WAS,Jon Lester,SP,11.18
2,BOS,Eduardo Rodriguez,SP,17.66
3,NYY,Gerrit Cole,SP,33.62
4,TB,Collin McHugh,SP,3.55
5,KC,Danny Duffy,SP,26.45
6,DET,Casey Mize,SP,10.15
7,TOR,Hyun Jin Ryu,SP,15.74
8,ATL,Max Fried,SP,5.15
9,STL,John Gant,SP,14.91
10,MIL,Brandon Woodruff,SP,22.73
11,MIN,J.A. Happ,SP,14.35
12,CWS,Dallas Keuchel,SP,8.86
13,LAA,Andrew Heaney,SP,15.63
14,HOU,Jose Urquidy,SP,14.45
15,ARI,Matt Peacock,SP,2.77
16,SEA,Justin Dunn,SP,12.69
17,LAD,Julio Urias,SP,22.62
