,team,Name,b_o,pj_vO
119,LAA,Jon Jay,8,3.26
120,LAA,Drew Butera,9,2.6
121,HOU,Jose Altuve,1,6.88
122,HOU,Michael Brantley,2,6.69
123,HOU,Alex Bregman,3,7.6
124,HOU,Yordan Alvarez,4,8.54
125,HOU,Yuli Gurriel,5,7.92
126,HOU,Carlos Correa,6,6.0
127,HOU,Kyle Tucker,7,6.49
128,HOU,Chas McCormick,8,3.53
129,HOU,Martin Maldonado,9,2.66
130,MIA,Miguel Rojas,1,9.05
131,MIA,Jesus Aguilar,2,10.99
132,MIA,Corey Dickerson,3,6.74
133,MIA,Adam Duvall,4,8.31
134,MIA,Jon Berti,5,5.51
135,MIA,Isan Diaz,6,7.73
136,MIA,Sandy Leon,7,2.57
137,MIA,Magneuris Sierra,8,1.83
138,SEA,J.P. Crawford,1,4.61
139,SEA,Mitch Haniger,2,8.65
140,SEA,Kyle Lewis,3,5.74
141,SEA,Kyle Seager,4,6.97
142,SEA,Ty France,5,5.74
143,SEA,Tom Murphy,6,3.75
144,SEA,Dylan Moore,7,4.55
145,SEA,Evan White,8,3.42
146,LAD,Mookie Betts,1,8.4
147,LAD,Corey Seager,2,7.52
148,LAD,Justin Turner,3,8.26
149,LAD,Max Muncy,4,8.37
150,LAD,Will Smith,5,6.63
151,LAD,Chris Taylor,6,8.86
152,LAD,Matt Beaty,7,4.16
153,LAD,Gavin Lux,8,4.17
0,PHI,Zack Wheeler,SP,23.17
1,WAS,Jon Lester,SP,11.32
2,BOS,Eduardo Rodriguez,SP,18.56
3,NYY,Gerrit Cole,SP,33.26
4,TB,Collin McHugh,SP,3.27
5,KC,Danny Duffy,SP,26.52
6,DET,Casey Mize,SP,10.31
7,TOR,Hyun Jin Ryu,SP,15.99
8,ATL,Max Fried,SP,5.6
9,STL,John Gant,SP,14.86
10,MIL,Brandon Woodruff,SP,22.72
11,MIN,J.A. Happ,SP,14.2
12,CWS,Dallas Keuchel,SP,8.63
13,LAA,Andrew Heaney,SP,14.81
14,HOU,Jose Urquidy,SP,13.63
15,ARI,Matt Peacock,SP,3.04
16,SEA,Justin Dunn,SP,11.76
17,LAD,Julio Urias,SP,21.98
